make,model,year,overall_rating,frontal_crash,side_crash,rollover,safety_concern,model,1,2,3,,,,
Toyota,Highlander SUV AWD,2018,4.3,4,5,4,FALSE,Highlander,SUV,AWD,,,,,
Toyota,Highlander SUV FWD,2018,4.3,4,5,4,FALSE,Highlander,SUV,FWD,,,,,
Toyota,Highlander Hybrid SUV AWD,2018,4.3,4,5,4,FALSE,Highlander,Hybrid,SUV,AWD,,,,
Toyota,C-HR 5 HB FWD,2018,4.3,4,5,4,FALSE,C-HR,5,HB,FWD,,,,
Toyota,Sienna VAN AWD,2019,4.3,4,5,4,FALSE,Sienna,VAN,AWD,,,,,
Toyota,Highlander SUV AWD,2019,4.3,4,5,4,FALSE,Highlander,SUV,AWD,,,,,
Toyota,Highlander SUV FWD,2019,4.3,4,5,4,FALSE,Highlander,SUV,FWD,,,,,
Toyota,Highlander Hybrid SUV AWD,2019,4.3,4,5,4,FALSE,Highlander,Hybrid,SUV,AWD,,,,
Toyota,Avalon Hybrid 4 DR FWD,2019,4.3,4,5,4,FALSE,Avalon,Hybrid,4,DR,FWD,,,
Toyota,Avalon 4 DR FWD,2019,4.3,4,5,4,FALSE,Avalon,4,DR,FWD,,,,
Toyota,Corolla 5 HB FWD,2019,4.7,5,5,4,FALSE,Corolla,5,HB,FWD,,,,
Toyota,C-HR 5 HB FWD,2019,4.7,5,5,4,FALSE,C-HR,5,HB,FWD,,,,
Toyota,Yaris iA 4 DR FWD,2019,4.7,5,5,4,FALSE,Yaris,iA,4,DR,FWD,,,
Toyota,Yaris iA 4 DR FWD,2018,4.7,5,5,4,FALSE,Yaris,iA,4,DR,FWD,,,
Toyota,Camry 4 DR FWD,2019,5,5,5,5,FALSE,Camry,4,DR,FWD,,,,
Toyota,Camry Hybrid 4 DR FWD,2019,5,5,5,5,FALSE,Camry,Hybrid,4,DR,FWD,,,
Toyota,Corolla 4 DR FWD,2019,4.3,4,5,4,FALSE,Corolla,4,DR,FWD,,,,
Toyota,Prius 5 HB FWD,2019,4.3,4,5,4,FALSE,Prius,5,HB,FWD,,,,
Toyota,Prius 5 HB AWD,2019,4.3,4,5,4,FALSE,Prius,5,HB,AWD,,,,
Toyota,Sienna VAN FWD,2019,4.3,4,5,4,FALSE,Sienna,VAN,FWD,,,,,
Toyota,RAV4 SUV FWD,2019,4.3,4,5,4,FALSE,RAV4,SUV,FWD,,,,,
Toyota,RAV4 SUV AWD,2019,4.3,4,5,4,FALSE,RAV4,SUV,AWD,,,,,
Toyota,HIGHLANDER SUV FWD,2020,4.3,4,5,4,FALSE,HIGHLANDER,SUV,FWD,,,,,
Toyota,HIGHLANDER HYBRID SUV FWD,2020,4.3,4,5,4,FALSE,HIGHLANDER,HYBRID,SUV,FWD,,,,
Toyota,HIGHLANDER SUV AWD,2020,4.3,4,5,4,FALSE,HIGHLANDER,SUV,AWD,,,,,
Toyota,HIGHLANDER HYBRID SUV AWD,2020,4.3,4,5,4,FALSE,HIGHLANDER,HYBRID,SUV,AWD,,,,
Toyota,RAV4 Hybrid SUV AWD,2019,4.3,4,5,4,FALSE,RAV4,Hybrid,SUV,AWD,,,,
Toyota,Corolla 5 HB FWD,2020,4.7,5,5,4,FALSE,Corolla,5,HB,FWD,,,,
Toyota,Corolla Hybrid 4 DR FWD,2020,4.7,5,5,4,FALSE,Corolla,Hybrid,4,DR,FWD,,,
Toyota,PRIUS 5 HB AWD,2020,4.3,4,5,4,FALSE,PRIUS,5,HB,AWD,,,,
Toyota,RAV4 SUV AWD,2020,4.3,4,5,4,FALSE,RAV4,SUV,AWD,,,,,
Toyota,SIENNA VAN AWD,2020,4.3,4,5,4,FALSE,SIENNA,VAN,AWD,,,,,
Toyota,AVALON 4 DR FWD,2020,4.3,4,5,4,FALSE,AVALON,4,DR,FWD,,,,
Toyota,AVALON HYBRID 4 DR FWD,2020,4.3,4,5,4,FALSE,AVALON,HYBRID,4,DR,FWD,,,
Toyota,CAMRY 4 DR FWD,2020,5,5,5,5,FALSE,CAMRY,4,DR,FWD,,,,
Toyota,CAMRY HYBRID 4 DR FWD,2020,5,5,5,5,FALSE,CAMRY,HYBRID,4,DR,FWD,,,
Toyota,PRIUS 5 HB FWD,2020,4.3,4,5,4,FALSE,PRIUS,5,HB,FWD,,,,
Toyota,RAV4 SUV FWD,2020,4.3,4,5,4,FALSE,RAV4,SUV,FWD,,,,,
Toyota,RAV4 HYBRID SUV AWD,2020,4.3,4,5,4,FALSE,RAV4,HYBRID,SUV,AWD,,,,
Toyota,SIENNA VAN FWD,2020,4.3,4,5,4,FALSE,SIENNA,VAN,FWD,,,,,
Toyota,C-HR 5 HB FWD,2020,4.7,5,5,4,FALSE,C-HR,5,HB,FWD,,,,
Toyota,YARIS 4 DR FWD,2020,4.7,5,5,4,FALSE,YARIS,4,DR,FWD,,,,
Toyota,YARIS HATCHBACK 5 HB FWD,2020,4.7,5,5,4,FALSE,YARIS,HATCHBACK,5,HB,FWD,,,
Toyota,Corolla 4 DR FWD,2020,4.7,5,5,4,FALSE,Corolla,4,DR,FWD,,,,
Toyota,AVALON 4 DR FWD,2022,4.3,4,5,4,FALSE,AVALON,4,DR,FWD,,,,
Toyota,AVALON HYBRID 4 DR FWD,2022,4.3,4,5,4,FALSE,AVALON,HYBRID,4,DR,FWD,,,
Toyota,CAMRY 4 DR FWD,2022,5,5,5,5,FALSE,CAMRY,4,DR,FWD,,,,
Toyota,CAMRY HYBRID 4 DR FWD,2022,5,5,5,5,FALSE,CAMRY,HYBRID,4,DR,FWD,,,
Toyota,COROLLA 4 DR FWD,2022,4.7,5,5,4,FALSE,COROLLA,4,DR,FWD,,,,
Toyota,COROLLA HYBRID 4 DR FWD,2022,4.7,5,5,4,FALSE,COROLLA,HYBRID,4,DR,FWD,,,
Toyota,COROLLA HATCHBACK 5 HB FWD,2022,4.7,5,5,4,FALSE,COROLLA,HATCHBACK,5,HB,FWD,,,
Toyota,PRIUS 5 HB FWD,2022,4.3,4,5,4,FALSE,PRIUS,5,HB,FWD,,,,
Toyota,PRIUS PRIME 5 HB FWD,2022,4.3,4,5,4,FALSE,PRIUS,PRIME,5,HB,FWD,,,
Toyota,RAV4 SUV FWD,2022,4.3,4,5,4,FALSE,RAV4,SUV,FWD,,,,,
Toyota,RAV4 HYBRID SUV AWD,2022,4.3,4,5,4,FALSE,RAV4,HYBRID,SUV,AWD,,,,
Toyota,SIENNA HYBRID VAN FWD,2022,4.3,4,5,4,FALSE,SIENNA,HYBRID,VAN,FWD,,,,
Toyota,HIGHLANDER SUV FWD,2022,4.3,4,5,4,FALSE,HIGHLANDER,SUV,FWD,,,,,
Toyota,HIGHLANDER HYBRID SUV FWD,2022,4.3,4,5,4,FALSE,HIGHLANDER,HYBRID,SUV,FWD,,,,
Toyota,VENZA HYBRID SUV AWD,2022,4.3,4,5,4,FALSE,VENZA,HYBRID,SUV,AWD,,,,
Toyota,CAMRY 4 DR AWD,2022,5,5,5,5,FALSE,CAMRY,4,DR,AWD,,,,
Toyota,PRIUS 5 HB AWD,2022,4.3,4,5,4,FALSE,PRIUS,5,HB,AWD,,,,
Toyota,RAV4 SUV AWD,2022,4.3,4,5,4,FALSE,RAV4,SUV,AWD,,,,,
Toyota,SIENNA HYBRID VAN AWD,2022,4.3,4,5,4,FALSE,SIENNA,HYBRID,VAN,AWD,,,,
Toyota,HIGHLANDER SUV AWD,2022,4.3,4,5,4,FALSE,HIGHLANDER,SUV,AWD,,,,,
Toyota,HIGHLANDER HYBRID SUV AWD,2022,4.3,4,5,4,FALSE,HIGHLANDER,HYBRID,SUV,AWD,,,,
Toyota,CAMRY 4 DR AWD,2020,5,5,5,5,FALSE,CAMRY,4,DR,AWD,,,,
Toyota,VENZA HYBRID SUV AWD,2021,4.3,4,5,4,FALSE,VENZA,HYBRID,SUV,AWD,,,,
Toyota,SIENNA HYBRID VAN FWD,2021,4.3,4,5,4,FALSE,SIENNA,HYBRID,VAN,FWD,,,,
Toyota,SIENNA HYBRID VAN AWD,2021,4.3,4,5,4,FALSE,SIENNA,HYBRID,VAN,AWD,,,,
Toyota,AVALON 4 DR FWD,2021,4.3,4,5,4,FALSE,AVALON,4,DR,FWD,,,,
Toyota,AVALON HYBRID 4 DR FWD,2021,4.3,4,5,4,FALSE,AVALON,HYBRID,4,DR,FWD,,,
Toyota,CAMRY 4 DR FWD,2021,5,5,5,5,FALSE,CAMRY,4,DR,FWD,,,,
Toyota,CAMRY HYBRID 4 DR FWD,2021,5,5,5,5,FALSE,CAMRY,HYBRID,4,DR,FWD,,,
Toyota,COROLLA HATCHBACK 5 HB FWD,2021,4.7,5,5,4,FALSE,COROLLA,HATCHBACK,5,HB,FWD,,,
Toyota,PRIUS 5 HB FWD,2021,4.3,4,5,4,FALSE,PRIUS,5,HB,FWD,,,,
Toyota,RAV4 SUV FWD,2021,4.3,4,5,4,FALSE,RAV4,SUV,FWD,,,,,
Toyota,RAV4 HYBRID SUV AWD,2021,4.3,4,5,4,FALSE,RAV4,HYBRID,SUV,AWD,,,,
Toyota,HIGHLANDER SUV FWD,2021,4.3,4,5,4,FALSE,HIGHLANDER,SUV,FWD,,,,,
Toyota,HIGHLANDER HYBRID SUV FWD,2021,4.3,4,5,4,FALSE,HIGHLANDER,HYBRID,SUV,FWD,,,,
Toyota,C-HR 5 HB FWD Early Release,2021,4.7,5,5,4,FALSE,C-HR,5,HB,FWD,Early,Release,,
Toyota,AVALON 4 DR AWD,2021,4.3,4,5,4,FALSE,AVALON,4,DR,AWD,,,,
Toyota,CAMRY 4 DR AWD,2021,5,5,5,5,FALSE,CAMRY,4,DR,AWD,,,,
Toyota,PRIUS 5 HB AWD,2021,4.3,4,5,4,FALSE,PRIUS,5,HB,AWD,,,,
Toyota,RAV4 SUV AWD,2021,4.3,4,5,4,FALSE,RAV4,SUV,AWD,,,,,
Toyota,HIGHLANDER SUV AWD,2021,4.3,4,5,4,FALSE,HIGHLANDER,SUV,AWD,,,,,
Toyota,HIGHLANDER HYBRID SUV AWD,2021,4.3,4,5,4,FALSE,HIGHLANDER,HYBRID,SUV,AWD,,,,
Toyota,TUNDRA PU/CC 4WD,2022,4.7,5,5,4,FALSE,TUNDRA,PU/CC,4WD,,,,,
Toyota,PRIUS PRIME 5 HB FWD,2021,4.3,4,5,4,FALSE,PRIUS,PRIME,5,HB,FWD,,,
Toyota,COROLLA 4 DR FWD,2021,4.7,5,5,4,FALSE,COROLLA,4,DR,FWD,,,,
Toyota,COROLLA HYBRID 4 DR FWD,2021,4.7,5,5,4,FALSE,COROLLA,HYBRID,4,DR,FWD,,,
Toyota,TUNDRA PU/CC 4WD,2023,4.7,5,5,4,FALSE,TUNDRA,PU/CC,4WD,,,,,
Toyota,TUNDRA HYBRID PU/CC 4WD,2023,4.7,5,5,4,FALSE,TUNDRA,HYBRID,PU/CC,4WD,,,,
Toyota,VENZA HYBRID SUV AWD,2023,4.3,4,5,4,FALSE,VENZA,HYBRID,SUV,AWD,,,,
Toyota,bZ4X SUV FWD,2023,4.7,5,5,4,FALSE,bZ4X,SUV,FWD,,,,,
Toyota,bZ4X SUV AWD,2023,4.7,5,5,4,FALSE,bZ4X,SUV,AWD,,,,,
Toyota,CAMRY 4 DR FWD Early Release,2023,5,5,5,5,FALSE,CAMRY,4,DR,FWD,Early,Release,,
Toyota,CAMRY 4 DR AWD Early Release,2023,5,5,5,5,FALSE,CAMRY,4,DR,AWD,Early,Release,,
Toyota,CAMRY HYBRID 4 DR FWD Early Release,2023,5,5,5,5,FALSE,CAMRY,HYBRID,4,DR,FWD,Early,Release,
Toyota,COROLLA 4 DR FWD,2023,4.7,5,5,4,FALSE,COROLLA,4,DR,FWD,,,,
Toyota,COROLLA HYBRID 4 DR FWD,2023,4.7,5,5,4,FALSE,COROLLA,HYBRID,4,DR,FWD,,,
Toyota,COROLLA HYBRID 4 DR AWD,2023,4.7,5,5,4,FALSE,COROLLA,HYBRID,4,DR,AWD,,,
Toyota,COROLLA HATCHBACK 5 HB FWD,2023,4.7,5,5,4,FALSE,COROLLA,HATCHBACK,5,HB,FWD,,,
Toyota,RAV4 SUV FWD,2023,4.3,4,5,4,FALSE,RAV4,SUV,FWD,,,,,
Toyota,RAV4 SUV AWD,2023,4.3,4,5,4,FALSE,RAV4,SUV,AWD,,,,,
Toyota,RAV4 HYBRID SUV AWD,2023,4.3,4,5,4,FALSE,RAV4,HYBRID,SUV,AWD,,,,
Toyota,RAV4 PRIME SUV AWD,2023,4.3,4,5,4,FALSE,RAV4,PRIME,SUV,AWD,,,,
Toyota,SIENNA HYBRID VAN FWD,2023,4.3,4,5,4,FALSE,SIENNA,HYBRID,VAN,FWD,,,,
Toyota,SIENNA HYBRID VAN AWD,2023,4.3,4,5,4,FALSE,SIENNA,HYBRID,VAN,AWD,,,,
Toyota,HIGHLANDER SUV FWD,2023,4.3,4,5,4,FALSE,HIGHLANDER,SUV,FWD,,,,,
Toyota,HIGHLANDER SUV AWD,2023,4.3,4,5,4,FALSE,HIGHLANDER,SUV,AWD,,,,,
Toyota,HIGHLANDER HYBRID SUV FWD,2023,4.3,4,5,4,FALSE,HIGHLANDER,HYBRID,SUV,FWD,,,,
Toyota,HIGHLANDER HYBRID SUV AWD,2023,4.3,4,5,4,FALSE,HIGHLANDER,HYBRID,SUV,AWD,,,,
Toyota,TUNDRA HYBRID PU/CC 4WD,2022,4.7,5,5,4,FALSE,TUNDRA,HYBRID,PU/CC,4WD,,,,
Toyota,RAV4 SUV FWD,2024,4.3,4,5,4,FALSE,RAV4,SUV,FWD,,,,,
Toyota,HIGHLANDER HYBRID SUV FWD,2024,4.3,4,5,4,FALSE,HIGHLANDER,HYBRID,SUV,FWD,,,,
Toyota,TUNDRA PU/CC 4WD,2024,4.7,5,5,4,FALSE,TUNDRA,PU/CC,4WD,,,,,
Toyota,COROLLA 4 DR FWD,2024,4.7,5,5,4,FALSE,COROLLA,4,DR,FWD,,,,
Toyota,COROLLA HYBRID 4 DR FWD,2024,4.7,5,5,4,FALSE,COROLLA,HYBRID,4,DR,FWD,,,
Toyota,COROLLA HYBRID 4 DR AWD,2024,4.7,5,5,4,FALSE,COROLLA,HYBRID,4,DR,AWD,,,
Toyota,COROLLA HATCHBACK 5 HB FWD,2024,4.7,5,5,4,FALSE,COROLLA,HATCHBACK,5,HB,FWD,,,
Toyota,RAV4 SUV AWD,2024,4.3,4,5,4,FALSE,RAV4,SUV,AWD,,,,,
Toyota,RAV4 HYBRID SUV AWD,2024,4.3,4,5,4,FALSE,RAV4,HYBRID,SUV,AWD,,,,
Toyota,RAV4 PRIME SUV AWD,2024,4.3,4,5,4,FALSE,RAV4,PRIME,SUV,AWD,,,,
Toyota,SIENNA HYBRID VAN FWD,2024,4.3,4,5,4,FALSE,SIENNA,HYBRID,VAN,FWD,,,,
Toyota,SIENNA HYBRID VAN AWD,2024,4.3,4,5,4,FALSE,SIENNA,HYBRID,VAN,AWD,,,,
Toyota,HIGHLANDER SUV FWD,2024,4.3,4,5,4,FALSE,HIGHLANDER,SUV,FWD,,,,,
Toyota,HIGHLANDER SUV AWD,2024,4.3,4,5,4,FALSE,HIGHLANDER,SUV,AWD,,,,,
Toyota,HIGHLANDER HYBRID SUV AWD,2024,4.3,4,5,4,FALSE,HIGHLANDER,HYBRID,SUV,AWD,,,,
Toyota,TUNDRA HYBRID PU/CC 4WD,2024,4.7,5,5,4,FALSE,TUNDRA,HYBRID,PU/CC,4WD,,,,
Toyota,VENZA HYBRID SUV AWD,2024,4.3,4,5,4,FALSE,VENZA,HYBRID,SUV,AWD,,,,
Toyota,bZ4X SUV FWD,2024,4.7,5,5,4,FALSE,bZ4X,SUV,FWD,,,,,
Toyota,bZ4X SUV AWD,2024,4.7,5,5,4,FALSE,bZ4X,SUV,AWD,,,,,
Toyota,Rav4 SUV FWD,2016,4.3,4,5,4,FALSE,Rav4,SUV,FWD,,,,,
Toyota,Rav4 SUV AWD,2016,4.3,4,5,4,FALSE,Rav4,SUV,AWD,,,,,
Toyota,Camry 4 DR FWD Later Release,2011,3.7,3,4,4,FALSE,Camry,4,DR,FWD,Later,Release,,
Toyota,Highlander SUV AWD,2011,4.3,4,5,4,FALSE,Highlander,SUV,AWD,,,,,
Toyota,Sienna VAN AWD,2011,4,3,5,4,FALSE,Sienna,VAN,AWD,,,,,
Toyota,Tacoma PU/CC AWD,2011,4,3,5,4,FALSE,Tacoma,PU/CC,AWD,,,,,
Toyota,Tundra Double Cab AWD,2011,4.3,4,5,4,FALSE,Tundra,Double,Cab,AWD,,,,
Toyota,Tundra PU/RC AWD,2011,4.3,4,5,4,FALSE,Tundra,PU/RC,AWD,,,,,
Toyota,Venza SUV AWD,2011,4,3,5,4,FALSE,Venza,SUV,AWD,,,,,
Toyota,Highlander SUV FWD,2011,4.3,4,5,4,FALSE,Highlander,SUV,FWD,,,,,
Toyota,Highlander HV SUV AWD,2011,4.3,4,5,4,FALSE,Highlander,HV,SUV,AWD,,,,
Toyota,Sienna VAN FWD,2011,4,3,5,4,FALSE,Sienna,VAN,FWD,,,,,
Toyota,Tundra Double Cab RWD,2011,4,4,5,3,FALSE,Tundra,Double,Cab,RWD,,,,
Toyota,Tundra PU/RC RWD,2011,4,4,5,3,FALSE,Tundra,PU/RC,RWD,,,,,
Toyota,Venza SUV FWD,2011,4,3,5,4,FALSE,Venza,SUV,FWD,,,,,
Toyota,Tacoma PU/CC RWD,2011,4,3,5,4,FALSE,Tacoma,PU/CC,RWD,,,,,
Toyota,Yaris Liftback 5 HB FWD,2012,4.3,4,5,4,FALSE,Yaris,Liftback,5,HB,FWD,,,
Toyota,Corolla 4 DR FWD,2012,4.3,4,5,4,FALSE,Corolla,4,DR,FWD,,,,
Toyota,4Runner SUV AWD,2012,4,4,5,3,FALSE,4Runner,SUV,AWD,,,,,
Toyota,RAV4 SUV FWD,2012,4.3,4,5,4,FALSE,RAV4,SUV,FWD,,,,,
Toyota,Sienna VAN FWD,2012,4.3,4,5,4,FALSE,Sienna,VAN,FWD,,,,,
Toyota,Highlander SUV FWD,2012,4.3,4,5,4,FALSE,Highlander,SUV,FWD,,,,,
Toyota,Highlander HV SUV AWD,2012,4.3,4,5,4,FALSE,Highlander,HV,SUV,AWD,,,,
Toyota,Venza SUV FWD,2012,4,3,5,4,FALSE,Venza,SUV,FWD,,,,,
Toyota,Tundra PU/RC 2WD,2012,4,4,5,3,FALSE,Tundra,PU/RC,2WD,,,,,
Toyota,Tundra PU/EC 2WD,2012,4,4,5,3,FALSE,Tundra,PU/EC,2WD,,,,,
Toyota,Tundra PU/CC 2WD,2012,3.7,3,5,3,FALSE,Tundra,PU/CC,2WD,,,,,
Toyota,Tacoma PU/CC 2WD,2012,4,3,5,4,FALSE,Tacoma,PU/CC,2WD,,,,,
Toyota,Scion IQ 3 HB FWD,2012,3.7,4,3,4,FALSE,Scion,IQ,3,HB,FWD,,,
Toyota,Camry HV 4 DR FWD Later Release,2011,3.7,3,4,4,FALSE,Camry,HV,4,DR,FWD,Later,Release,
Toyota,4Runner SUV 2WD,2012,4,4,5,3,FALSE,4Runner,SUV,2WD,,,,,
Toyota,RAV4 SUV AWD,2012,4.3,4,5,4,FALSE,RAV4,SUV,AWD,,,,,
Toyota,Sienna VAN AWD,2012,4.3,4,5,4,FALSE,Sienna,VAN,AWD,,,,,
Toyota,Highlander SUV AWD,2012,4.3,4,5,4,FALSE,Highlander,SUV,AWD,,,,,
Toyota,Venza SUV AWD,2012,4,3,5,4,FALSE,Venza,SUV,AWD,,,,,
Toyota,Tundra PU/RC 4WD,2012,4.3,4,5,4,FALSE,Tundra,PU/RC,4WD,,,,,
Toyota,Tundra PU/EC 4WD,2012,4.3,4,5,4,FALSE,Tundra,PU/EC,4WD,,,,,
Toyota,Tundra PU/CC 4WD,2012,4,3,5,4,FALSE,Tundra,PU/CC,4WD,,,,,
Toyota,Tacoma PU/CC 4WD,2012,4,3,5,4,FALSE,Tacoma,PU/CC,4WD,,,,,
Toyota,Tacoma PU/CC 2WD,2013,4,3,5,4,FALSE,Tacoma,PU/CC,2WD,,,,,
Toyota,Tacoma PU/EC 2WD,2013,4.3,4,5,4,FALSE,Tacoma,PU/EC,2WD,,,,,
Toyota,Tacoma PU/EC 4WD,2013,4.3,4,5,4,FALSE,Tacoma,PU/EC,4WD,,,,,
Toyota,Tacoma PU/RC 2WD,2013,4,4,4,4,FALSE,Tacoma,PU/RC,2WD,,,,,
Toyota,Corolla 4 DR FWD,2013,4.3,4,5,4,FALSE,Corolla,4,DR,FWD,,,,
Toyota,4Runner SUV 4WD,2013,4,4,5,3,FALSE,4Runner,SUV,4WD,,,,,
Toyota,4Runner SUV 2WD,2013,4,4,5,3,FALSE,4Runner,SUV,2WD,,,,,
Toyota,Sienna VAN AWD,2013,4.3,4,5,4,FALSE,Sienna,VAN,AWD,,,,,
Toyota,Sienna VAN FWD,2013,4.3,4,5,4,FALSE,Sienna,VAN,FWD,,,,,
Toyota,Highlander SUV FWD,2013,4.3,4,5,4,FALSE,Highlander,SUV,FWD,,,,,
Toyota,Highlander SUV AWD,2013,4.3,4,5,4,FALSE,Highlander,SUV,AWD,,,,,
Toyota,Highlander HV SUV AWD,2013,4.3,4,5,4,FALSE,Highlander,HV,SUV,AWD,,,,
Toyota,Tundra PU/EC 2WD,2013,4,4,5,3,FALSE,Tundra,PU/EC,2WD,,,,,
Toyota,Tundra PU/EC 4WD,2013,4.3,4,5,4,FALSE,Tundra,PU/EC,4WD,,,,,
Toyota,Tundra PU/RC 2WD,2013,4,4,5,3,FALSE,Tundra,PU/RC,2WD,,,,,
Toyota,Tundra PU/RC 4WD,2013,4.3,4,5,4,FALSE,Tundra,PU/RC,4WD,,,,,
Toyota,Tundra PU/CC 2WD,2013,4,4,5,3,FALSE,Tundra,PU/CC,2WD,,,,,
Toyota,Tundra PU/CC 4WD,2013,4.3,4,5,4,FALSE,Tundra,PU/CC,4WD,,,,,
Toyota,Tacoma PU/CC 4WD,2013,4,3,5,4,FALSE,Tacoma,PU/CC,4WD,,,,,
Toyota,Tacoma PU/RC 4WD,2013,4,4,4,4,FALSE,Tacoma,PU/RC,4WD,,,,,
Toyota,Scion IQ 3 HB FWD,2013,3.7,4,3,4,FALSE,Scion,IQ,3,HB,FWD,,,
Toyota,Prius Plug-In 5 HB FWD,2012,4.3,4,5,4,FALSE,Prius,Plug-In,5,HB,FWD,,,
Toyota,Prius 5 HB FWD,2015,4.3,4,5,4,FALSE,Prius,5,HB,FWD,,,,
Toyota,4Runner SUV AWD,2015,4,4,5,3,FALSE,4Runner,SUV,AWD,,,,,
Toyota,Yaris Liftback 5 HB FWD,2014,4.3,4,5,4,FALSE,Yaris,Liftback,5,HB,FWD,,,
Toyota,Prius C 5 HB FWD,2014,4,4,4,4,TRUE,Prius,C,5,HB,FWD,,,
Toyota,Rav4 SUV FWD,2014,4.3,4,5,4,FALSE,Rav4,SUV,FWD,,,,,
Toyota,Rav4 SUV AWD,2014,4.3,4,5,4,FALSE,Rav4,SUV,AWD,,,,,
Toyota,4Runner SUV 2WD,2015,4,4,5,3,FALSE,4Runner,SUV,2WD,,,,,
Toyota,Rav4 SUV FWD Early Release,2015,4.3,4,5,4,FALSE,Rav4,SUV,FWD,Early,Release,,,
Toyota,Rav4 SUV AWD Early Release,2015,4.3,4,5,4,FALSE,Rav4,SUV,AWD,Early,Release,,,
Toyota,Tundra PU/CC 4WD,2015,4.3,4,5,4,FALSE,Tundra,PU/CC,4WD,,,,,
Toyota,Tacoma PU/RC 4WD,2014,4,4,4,4,FALSE,Tacoma,PU/RC,4WD,,,,,
Toyota,Tacoma PU/RC 2WD,2014,4,4,4,4,FALSE,Tacoma,PU/RC,2WD,,,,,
Toyota,Tacoma PU/CC 4WD,2014,4,3,5,4,FALSE,Tacoma,PU/CC,4WD,,,,,
Toyota,Tacoma PU/EC 4WD,2014,4.3,4,5,4,FALSE,Tacoma,PU/EC,4WD,,,,,
Toyota,Tacoma PU/CC 2WD,2014,4,3,5,4,FALSE,Tacoma,PU/CC,2WD,,,,,
Toyota,Tacoma PU/EC 2WD,2014,4.3,4,5,4,FALSE,Tacoma,PU/EC,2WD,,,,,
Toyota,Prius 5 HB FWD,2014,4.3,4,5,4,FALSE,Prius,5,HB,FWD,,,,
Toyota,Tundra PU/CC 2WD,2015,4,4,5,3,FALSE,Tundra,PU/CC,2WD,,,,,
Toyota,Tundra PU/EC 4WD,2015,4.3,4,5,4,FALSE,Tundra,PU/EC,4WD,,,,,
Toyota,Tundra PU/RC 4WD,2015,4.3,4,5,4,FALSE,Tundra,PU/RC,4WD,,,,,
Toyota,Tundra PU/RC 2WD,2015,4,4,5,3,FALSE,Tundra,PU/RC,2WD,,,,,
Toyota,Yaris Liftback 5 HB FWD,2015,4.3,4,5,4,FALSE,Yaris,Liftback,5,HB,FWD,,,
Toyota,Prius C 5 HB FWD,2015,4,4,4,4,TRUE,Prius,C,5,HB,FWD,,,
Toyota,Scion IQ 3 HB FWD,2015,3.7,4,3,4,FALSE,Scion,IQ,3,HB,FWD,,,
Toyota,Tundra PU/EC 2WD,2015,4,4,5,3,FALSE,Tundra,PU/EC,2WD,,,,,
Toyota,Tacoma PU/EC 2WD,2015,4,4,4,4,FALSE,Tacoma,PU/EC,2WD,,,,,
Toyota,Tacoma PU/CC 2WD,2015,4,3,5,4,FALSE,Tacoma,PU/CC,2WD,,,,,
Toyota,Tacoma PU/EC 4WD,2015,4,4,4,4,FALSE,Tacoma,PU/EC,4WD,,,,,
Toyota,Tacoma PU/CC 4WD,2015,4,3,5,4,FALSE,Tacoma,PU/CC,4WD,,,,,
Toyota,Yaris Liftback 5 HB FWD,2013,4.3,4,5,4,FALSE,Yaris,Liftback,5,HB,FWD,,,
Toyota,Prius C 5 HB FWD,2013,4,4,4,4,TRUE,Prius,C,5,HB,FWD,,,
Toyota,Prius Plug-In Hybrid 5 HB FWD,2013,4.3,4,5,4,FALSE,Prius,Plug-In,Hybrid,5,HB,FWD,,
Toyota,4Runner SUV AWD,2016,4,4,5,3,FALSE,4Runner,SUV,AWD,,,,,
Toyota,4Runner SUV 2WD,2016,4,4,5,3,FALSE,4Runner,SUV,2WD,,,,,
Toyota,Prius C 5 HB FWD,2016,4,4,4,4,TRUE,Prius,C,5,HB,FWD,,,
Toyota,Tundra PU/EC 2WD,2016,4,4,5,3,FALSE,Tundra,PU/EC,2WD,,,,,
Toyota,Tundra PU/EC 4WD,2016,4.3,4,5,4,FALSE,Tundra,PU/EC,4WD,,,,,
Toyota,Tundra PU/RC 4WD,2016,4.3,4,5,4,FALSE,Tundra,PU/RC,4WD,,,,,
Toyota,Tundra PU/RC 2WD,2016,4,4,5,3,FALSE,Tundra,PU/RC,2WD,,,,,
Toyota,Tundra PU/CC 4WD,2016,4.3,4,5,4,FALSE,Tundra,PU/CC,4WD,,,,,
Toyota,Tundra PU/CC 2WD,2016,4,4,5,3,FALSE,Tundra,PU/CC,2WD,,,,,
Toyota,Tacoma PU/CC 2WD,2016,4.3,4,5,4,FALSE,Tacoma,PU/CC,2WD,,,,,
Toyota,Tacoma PU/CC 4WD,2016,4.3,4,5,4,FALSE,Tacoma,PU/CC,4WD,,,,,
Toyota,Yaris Liftback 5 HB FWD,2016,4.3,4,5,4,FALSE,Yaris,Liftback,5,HB,FWD,,,
Toyota,4Runner SUV AWD,2014,4,4,5,3,FALSE,4Runner,SUV,AWD,,,,,
Toyota,Tundra PU/EC 4WD,2014,3.7,2,5,4,FALSE,Tundra,PU/EC,4WD,,,,,
Toyota,Tundra PU/CC 2WD,2014,4,4,5,3,FALSE,Tundra,PU/CC,2WD,,,,,
Toyota,Tundra PU/CC 4WD,2014,4.3,4,5,4,FALSE,Tundra,PU/CC,4WD,,,,,
